2201	13.2	-204.4	21.244	0.024	--	--	--	--
2202	32.8	-39.9	21.245	0.021	--	--	--	--
2203	-77.5	-163.1	21.248	0.014	--	--	--	--
2204	161.8	-235.1	21.249	0.023	--	--	--	--
2205	143.6	-223.4	21.251	0.021	--	--	--	--
2206	178.8	-154.3	21.257	0.024	--	--	--	--
2207	104.9	-189.7	21.257	0.019	--	--	--	--
2208	217.6	-69	21.26	0.026	--	--	--	--
2209	-84.5	115.8	21.26	0.009	--	--	--	--
2210	-14.8	-173.9	21.261	0.021	--	--	--	--
2211	-165.8	-167.4	21.266	0.022	--	--	--	--
2212	235.8	-212.3	21.267	0.021	--	--	--	--
2213	23.9	167.7	21.267	0.019	--	--	--	--
2214	76.5	273.7	21.268	0.024	--	--	--	--
2215	-129	-5.9	21.271	0.021	--	--	--	--
2216	278.1	-335.2	21.274	0.072	--	--	--	--
2217	-177.3	-263.3	21.275	0.025	--	--	--	--
2218	-279.3	-145.3	21.275	0.028	--	--	--	--
2219	207.3	-312.2	21.276	0.089	--	--	--	--
2220	-141.2	-271.2	21.276	0.019	--	--	--	--
2221	35.5	-175.4	21.279	0.024	--	--	--	--
2222	-93.3	83.7	21.284	0.093	--	--	--	--
2223	-237.1	138.2	21.285	0.021	--	--	--	--
2224	-149.1	-90.9	21.288	0.02	--	--	--	--
2225	-188.2	-41.1	21.288	0.019	--	--	--	--
2226	-217.3	-166.2	21.288	0.026	--	--	--	--
2227	-98.5	163.9	21.29	0.02	--	--	--	--
2228	-166.5	238.9	21.29	0.019	--	--	--	--
2229	13.7	-225.6	21.295	0.024	--	--	--	--
2230	-176.5	-182.8	21.296	0.034	--	--	--	--
2231	-201.4	189.7	21.297	0.024	--	--	--	--
2232	-134.8	-328.9	21.298	0.086	--	--	--	--
2233	-194.8	165.1	21.298	0.017	--	--	--	--
2234	152.7	-240	21.302	0.09	--	--	--	--
2235	-219	255.8	21.303	0.019	--	--	--	--
2236	5.5	231.6	21.305	0.022	--	--	--	--
2237	-131	-249.8	21.305	0.021	--	--	--	--
2238	263.9	-176.7	21.306	0.029	--	--	--	--
2239	82.7	100.2	21.309	0.039	--	--	--	--
2240	15.9	-0.9	21.31	0.044	--	--	--	--
2241	-91	229.8	21.311	0.023	--	--	--	--
2242	247.8	51.2	21.312	0.029	--	--	--	--
2243	-278.1	-97.5	21.315	0.028	--	--	--	--
2244	201.4	-120.6	21.317	0.016	--	--	--	--
2245	-73.7	-132.7	21.318	0.024	--	--	--	--
2246	6	-33.4	21.319	0.03	--	--	--	--
2247	-113.5	-208.3	21.319	0.021	--	--	--	--
2248	-196.6	-148.9	21.319	0.028	--	--	--	--
2249	312.4	-51.2	21.323	0.088	--	--	--	--
2250	-238.9	-245.7	21.325	0.024	--	--	--	--
2251	-277.6	-259.9	21.327	0.12	--	--	--	--
2252	139.9	-141.3	21.328	0.028	--	--	--	--
2253	109.3	-257.4	21.328	0.025	--	--	--	--
2254	97.8	123.8	21.33	0.026	--	--	--	--
2255	78.8	-122.9	21.333	0.027	--	--	--	--
2256	-5.2	174.9	21.333	0.018	--	--	--	--
2257	8	-247.3	21.338	0.022	--	--	--	--
2258	50.2	64.9	21.341	0.021	--	--	--	--
2259	167.4	-72.2	21.347	0.016	--	--	--	--
2260	-121.4	-87.3	21.348	0.019	--	--	--	--
2261	-227.6	-172.2	21.351	0.021	--	--	--	--
2262	-313.7	232.3	21.351	0.088	--	--	--	--
2263	46.2	-99.3	21.358	0.021	--	--	--	--
2264	-184.5	185.4	21.361	0.027	--	--	--	--
2265	-50.7	30.4	21.363	0.004	--	--	--	--
2266	-163.7	11.1	21.367	0.022	--	--	--	--
2267	-123.3	-25.8	21.368	0.03	--	--	--	--
2268	7.1	-75.9	21.369	0.021	--	--	--	--
2269	-323.4	-94.4	21.369	0.098	--	--	--	--
2270	50.5	117.1	21.37	0.018	--	--	--	--
2271	-100.4	32.7	21.372	0.022	--	--	--	--
2272	-89.8	-95.1	21.374	0.027	--	--	--	--
2273	218	-329.1	21.376	0.093	--	--	--	--
2274	159.7	-297.1	21.376	0.032	--	--	--	--
2275	50	-47.7	21.376	0.025	--	--	--	--
2276	-208.6	-182.3	21.377	0.026	--	--	--	--
2277	-199.7	274.6	21.378	0.023	--	--	--	--
2278	136.5	258.8	21.38	0.023	--	--	--	--
2279	-194	-197.4	21.381	0.026	--	--	--	--
2280	32.2	247.5	21.386	0.01	--	--	--	--
2281	-136	224.5	21.387	0.02	--	--	--	--
2282	-101.1	-40.5	21.388	0.023	--	--	--	--
2283	111.2	119.7	21.389	0.023	--	--	--	--
2284	234.9	-158.5	21.394	0.023	--	--	--	--
2285	-80.5	118.2	21.394	0.024	--	--	--	--
2286	80.1	-132.6	21.395	0.029	--	--	--	--
2287	-11.9	109.4	21.395	0.019	--	--	--	--
2288	-83.9	-298.1	21.397	0.024	--	--	--	--
2289	-73.7	-26.3	21.4	0.023	--	--	--	--
2290	226.4	253.3	21.402	0.031	--	--	--	--
2291	148.1	70.5	21.402	0.026	--	--	--	--
2292	-209.6	120.8	21.403	0.05	--	--	--	--
2293	-201.7	-228.9	21.413	0.028	--	--	--	--
2294	161.1	-63.6	21.418	0.132	--	--	--	--
2295	197	160.7	21.422	0.025	--	--	--	--
2296	-176.2	33.3	21.422	0.025	--	--	--	--
2297	237.9	126.6	21.424	0.018	--	--	--	--
2298	55.2	161.1	21.424	0.027	--	--	--	--
2299	31.8	17.8	21.424	0.022	--	--	--	--
2300	-203.4	-148.5	21.426	0.025	--	--	--	--
2301	130	-214	21.43	0.026	--	--	--	--
2302	138.2	-39.8	21.433	0.023	--	--	--	--
2303	44.7	-202.9	21.434	0.021	--	--	--	--
2304	196.3	233.7	21.436	0.03	--	--	--	--
2305	200.9	-51	21.437	0.029	--	--	--	--
2306	130.8	207.3	21.437	0.021	--	--	--	--
2307	-279	107.3	21.438	0.036	--	--	--	--
2308	-223.7	78.5	21.439	0.025	--	--	--	--
2309	50.1	33.4	21.442	0.022	--	--	--	--
2310	215.8	-77.3	21.445	0.035	--	--	--	--
2311	-85	24.4	21.452	0.027	--	--	--	--
2312	-204.3	216.2	21.453	0.024	--	--	--	--
2313	-72.7	-169.6	21.457	0.028	--	--	--	--
2314	-219.7	105.7	21.457	0.024	--	--	--	--
2315	115.7	109.5	21.463	0.03	--	--	--	--
2316	106.4	-210.5	21.463	0.026	--	--	--	--
2317	-50.7	-153.4	21.463	0.024	--	--	--	--
2318	234	-238.6	21.465	0.039	--	--	--	--
2319	-160.6	-49.9	21.466	0.02	--	--	--	--
2320	103.8	-289.1	21.469	0.023	--	--	--	--
2321	82.4	-9.6	21.469	0.025	--	--	--	--
2322	100.7	33.4	21.472	0.023	--	--	--	--
2323	-221.7	185.7	21.474	0.026	--	--	--	--
2324	-213.2	167.4	21.477	0.023	--	--	--	--
2325	141.5	-13.5	21.479	0.021	--	--	--	--
2326	-147.6	-206.3	21.482	0.019	--	--	--	--
2327	-17.9	105.1	21.483	0.003	--	--	--	--
2328	-243.5	-7.1	21.486	0.033	--	--	--	--
2329	134.7	-81.1	21.489	0.025	--	--	--	--
2330	-62.7	91.4	21.489	0.019	--	--	--	--
2331	-166	-149.8	21.489	0.018	--	--	--	--
2332	2.8	-114.6	21.49	0.041	--	--	--	--
2333	-21.3	262.4	21.49	0.02	--	--	--	--
2334	-203.9	-72.8	21.49	0.05	--	--	--	--
2335	-5.1	-147.3	21.492	0.024	--	--	--	--
2336	-192.9	-300.4	21.494	0.024	--	--	--	--
2337	-128.2	-33.4	21.499	0.021	--	--	--	--
2338	-102.1	-222.4	21.501	0.034	--	--	--	--
2339	57.7	48.4	21.502	0.024	--	--	--	--
2340	191.3	-265.5	21.503	0.022	--	--	--	--
2341	135.1	146.6	21.504	0.03	--	--	--	--
2342	-259.6	-227.3	21.506	0.031	--	--	--	--
2343	35.3	16.2	21.509	0.032	--	--	--	--
2344	139.6	-19.8	21.511	0.025	--	--	--	--
2345	45.9	175.1	21.512	0.03	--	--	--	--
2346	208.6	-5	21.515	0.034	--	--	--	--
2347	254.9	21.2	21.52	0.035	--	--	--	--
2348	40.9	231.6	21.52	0.019	--	--	--	--
2349	78	122.6	21.521	0.033	--	--	--	--
2350	148.1	-68.1	21.522	0.031	--	--	--	--
2351	225.8	-104.4	21.523	0.028	--	--	--	--
2352	187	-296.6	21.528	0.031	--	--	--	--
2353	263.3	-327.4	21.529	0.095	--	--	--	--
2354	-169.3	-238.6	21.53	0.025	--	--	--	--
2355	-122.4	269	21.535	0.058	--	--	--	--
2356	79.9	221.4	21.541	0.007	--	--	--	--
2357	158.1	-162.5	21.543	0.034	--	--	--	--
2358	-275.9	185.3	21.543	0.03	--	--	--	--
2359	252.1	183	21.545	0.034	--	--	--	--
2360	104.5	-258.1	21.551	0.026	--	--	--	--
2361	-130.1	-200.5	21.551	0.021	--	--	--	--
2362	-130.6	-37.4	21.551	0.023	--	--	--	--
2363	-33.6	182.2	21.553	0.023	--	--	--	--
2364	-277.3	-127.5	21.554	0.032	--	--	--	--
2365	-118.6	153.9	21.556	0.028	--	--	--	--
2366	263.3	-108.8	21.558	0.009	--	--	--	--
2367	212.8	-44.3	21.56	0.03	--	--	--	--
2368	-39.9	-175.5	21.56	0.023	--	--	--	--
2369	-257.9	-20.7	21.56	0.028	--	--	--	--
2370	-38.7	-183.3	21.563	0.029	--	--	--	--
2371	-105.5	-56.4	21.57	0.029	--	--	--	--
2372	53.8	-102.5	21.572	0.024	--	--	--	--
2373	-144.3	-288	21.573	0.02	--	--	--	--
2374	251.2	255.3	21.574	0.035	--	--	--	--
2375	-163.8	51.9	21.581	0.024	--	--	--	--
2376	87.8	196	21.584	0.03	--	--	--	--
2377	240.1	195.7	21.587	0.042	--	--	--	--
2378	-104.1	-148.1	21.587	0.022	--	--	--	--
2379	-297.8	-37.5	21.587	0.105	--	--	--	--
2380	253.2	-65.6	21.588	0.019	--	--	--	--
2381	50.6	-164.3	21.59	0.025	--	--	--	--
2382	-5.8	-104.3	21.596	0.026	--	--	--	--
2383	201.8	119.9	21.603	0.025	--	--	--	--
2384	94	-18.1	21.603	0.027	--	--	--	--
2385	-204.3	-83.1	21.614	0.042	--	--	--	--
2386	-125.5	249.4	21.615	0.032	--	--	--	--
2387	-151.5	128.6	21.617	0.028	--	--	--	--
2388	-23.8	266.9	21.62	0.01	--	--	--	--
2389	-168.8	-84.1	21.622	0.013	--	--	--	--
2390	-5.5	230	21.625	0.024	--	--	--	--
2391	31.1	66.2	21.626	0.03	--	--	--	--
2392	-201.5	17.8	21.627	0.031	--	--	--	--
2393	214.2	51.5	21.629	0.021	--	--	--	--
2394	-205.8	78.1	21.629	0.044	--	--	--	--
2395	24.7	166.7	21.631	0.023	--	--	--	--
2396	-240.3	193.2	21.631	0.028	--	--	--	--
2397	176.4	-234.9	21.632	0.026	--	--	--	--
2398	19.8	127.7	21.632	0.026	--	--	--	--
2399	-0.1	65.4	21.636	0.03	--	--	--	--
2400	84.7	-17.4	21.637	0.024	--	--	--	--
2401	-200	13.7	21.638	0.033	--	--	--	--
2402	-248	-18.5	21.638	0.032	--	--	--	--
2403	35.2	-190	21.64	0.032	--	--	--	--
2404	-76.7	17.1	21.64	0.028	--	--	--	--
2405	-280.1	36.1	21.641	0.052	--	--	--	--
2406	120.7	-85	21.642	0.024	--	--	--	--
2407	31.5	-52.7	21.644	0.021	--	--	--	--
2408	176.9	184.3	21.645	0.031	--	--	--	--
2409	10.5	-185.8	21.646	0.026	--	--	--	--
2410	-101.3	162.4	21.648	0.034	--	--	--	--
2411	6.5	236.6	21.649	0.025	--	--	--	--
2412	84.2	-76.7	21.653	0.03	--	--	--	--
2413	4.5	186.9	21.653	0.031	--	--	--	--
2414	-111.4	-228.9	21.653	0.032	--	--	--	--
2415	210.5	112.6	21.654	0.039	--	--	--	--
2416	249	-242.9	21.662	0.052	--	--	--	--
2417	-275.5	90.3	21.663	0.048	--	--	--	--
2418	-67.6	-4.1	21.665	0.022	--	--	--	--
2419	-141.9	-11.5	21.665	0.029	--	--	--	--
2420	-229.9	-136	21.667	0.038	--	--	--	--
2421	-249.6	144	21.668	0.03	--	--	--	--
2422	44.6	87.5	21.671	0.023	--	--	--	--
2423	5.3	271.6	21.676	0.032	--	--	--	--
2424	155.8	160.7	21.68	0.028	--	--	--	--
2425	153.5	169.8	21.69	0.003	--	--	--	--
2426	-175	-152.7	21.692	0.029	--	--	--	--
2427	-59.6	-273.6	21.693	0.031	--	--	--	--
2428	23.8	135.2	21.695	0.032	--	--	--	--
2429	217.4	31.6	21.696	0.03	--	--	--	--
2430	130	8	21.698	0.023	--	--	--	--
2431	103.3	281.7	21.698	0.029	--	--	--	--
2432	216.1	-209.7	21.701	0.037	--	--	--	--
2433	146.6	-222.4	21.703	0.03	--	--	--	--
2434	-56.8	-28.6	21.704	0.032	--	--	--	--
2435	159.6	-214.7	21.706	0.032	--	--	--	--
2436	-178.6	263.6	21.706	0.009	--	--	--	--
2437	224.5	93.1	21.71	0.028	--	--	--	--
2438	-252.9	227.2	21.713	0.033	--	--	--	--
2439	174.5	-85.8	21.714	0.031	--	--	--	--
2440	41	-122	21.715	0.029	--	--	--	--
2441	92.2	173.7	21.72	0.027	--	--	--	--
2442	-131.8	-125.5	21.722	0.025	--	--	--	--
2443	-265.9	-150.1	21.722	0.033	--	--	--	--
2444	-213.2	-222.5	21.723	0.031	--	--	--	--
2445	158.4	-133.7	21.727	0.029	--	--	--	--
2446	-83.2	-153.3	21.728	0.033	--	--	--	--
2447	97.6	-289.4	21.732	0.033	--	--	--	--
2448	237.8	72.3	21.733	0.037	--	--	--	--
2449	-122.4	-237.6	21.733	0.029	--	--	--	--
2450	59.4	115.6	21.739	0.033	--	--	--	--
2451	-78.1	244.9	21.74	0.029	--	--	--	--
2452	-101.2	161.3	21.74	0.025	--	--	--	--
2453	-6.8	-268.7	21.743	0.025	--	--	--	--
2454	-234.5	-117	21.743	0.036	--	--	--	--
2455	17.7	-140.9	21.744	0.03	--	--	--	--
2456	-27.8	266.8	21.744	0.035	--	--	--	--
2457	-158.3	-97.8	21.747	0.038	--	--	--	--
2458	-2	206.6	21.749	0.033	--	--	--	--
2459	-181.8	283.6	21.749	0.034	--	--	--	--
2460	9.9	-72.1	21.753	0.034	--	--	--	--
2461	-203.4	198	21.753	0.025	--	--	--	--
2462	-128.4	154.7	21.755	0.026	--	--	--	--
2463	-253.2	116.4	21.755	0.032	--	--	--	--
2464	132.4	-299.6	21.759	0.037	--	--	--	--
2465	250.4	24.5	21.76	0.029	--	--	--	--
2466	40.3	60	21.76	0.032	--	--	--	--
2467	-237.6	-277.8	21.76	0.052	--	--	--	--
2468	94.5	-306.2	21.763	0.04	--	--	--	--
2469	-82.4	-167	21.769	0.027	--	--	--	--
2470	110.3	238.3	21.772	0.033	--	--	--	--
2471	-192.7	-34.7	21.772	0.035	--	--	--	--
2472	122.8	71.1	21.774	0.034	--	--	--	--
2473	104.7	-216.6	21.776	0.025	--	--	--	--
2474	-52.9	234.6	21.776	0.03	--	--	--	--
2475	182.8	115.2	21.777	0.039	--	--	--	--
2476	14	-158.6	21.778	0.035	--	--	--	--
2477	202.6	143.5	21.779	0.034	--	--	--	--
2478	125	-169.8	21.78	0.028	--	--	--	--
2479	228.1	-250.6	21.781	0.013	--	--	--	--
2480	-55.9	-97.7	21.782	0.032	--	--	--	--
2481	114.1	-16.2	21.783	0.04	--	--	--	--
2482	35.3	-71.6	21.783	0.026	--	--	--	--
2483	-102.2	-103	21.784	0.028	--	--	--	--
2484	-171.6	73.2	21.784	0.029	--	--	--	--
2485	-114.1	-102.2	21.789	0.032	--	--	--	--
2486	-23.4	193.7	21.79	0.021	--	--	--	--
2487	-166	-271.3	21.8	0.038	--	--	--	--
2488	-165.9	250.5	21.802	0.03	--	--	--	--
2489	90.1	-44.5	21.803	0.031	--	--	--	--
2490	203	220.9	21.807	0.029	--	--	--	--
2491	-260.6	-118.7	21.807	0.029	--	--	--	--
2492	-155.3	94.5	21.812	0.029	--	--	--	--
2493	-160	-289.7	21.815	0.047	--	--	--	--
2494	77.7	-58.3	21.816	0.031	--	--	--	--
2495	-137.8	-100.2	21.818	0.035	--	--	--	--
2496	44.3	58.9	21.819	0.031	--	--	--	--
2497	3.1	-71	21.819	0.031	--	--	--	--
2498	167.5	-23.4	21.82	0.04	--	--	--	--
2499	-111	95.8	21.82	0.025	--	--	--	--
2500	187	-188.7	21.821	0.034	--	--	--	--
2501	126.2	100.4	21.822	0.043	--	--	--	--
2502	-164.2	-281.6	21.822	0.036	--	--	--	--
2503	-156	-215.7	21.823	0.029	--	--	--	--
2504	136.1	-211.6	21.824	0.035	--	--	--	--
2505	245.7	19	21.825	0.032	--	--	--	--
2506	110.2	-255.9	21.826	0.04	--	--	--	--
2507	-95.8	-128.4	21.826	0.039	--	--	--	--
2508	198	-239.2	21.831	0.042	--	--	--	--
2509	-86.4	161.7	21.838	0.028	--	--	--	--
2510	-187.5	-11.5	21.839	0.035	--	--	--	--
2511	-219.5	81.8	21.839	0.036	--	--	--	--
2512	-28	197.4	21.841	0.03	--	--	--	--
2513	-207	-223	21.842	0.037	--	--	--	--
2514	-237	10.7	21.843	0.034	--	--	--	--
2515	100.2	-289.3	21.847	0.039	--	--	--	--
2516	211.1	-57.5	21.848	0.051	--	--	--	--
2517	-164.4	174.1	21.849	0.034	--	--	--	--
2518	139.7	-182.9	21.85	0.029	--	--	--	--
2519	155.4	17	21.851	0.034	--	--	--	--
2520	-54.8	124.5	21.851	0.031	--	--	--	--
2521	-40.5	49.5	21.853	0.038	--	--	--	--
2522	-132.8	248.8	21.857	0.035	--	--	--	--
2523	136.6	-245.2	21.858	0.036	--	--	--	--
2524	32.4	-126.3	21.859	0.031	--	--	--	--
2525	19.8	45.8	21.862	0.03	--	--	--	--
2526	-229.8	198	21.862	0.031	--	--	--	--
2527	49.7	233.2	21.863	0.035	--	--	--	--
2528	-191.1	-63.7	21.864	0.034	--	--	--	--
2529	-110.5	209.2	21.865	0.034	--	--	--	--
2530	194.7	-247	21.866	0.039	--	--	--	--
2531	-214.2	-24.6	21.866	0.069	--	--	--	--
2532	85.3	-278.7	21.868	0.04	--	--	--	--
2533	-52	10.4	21.872	0.025	--	--	--	--
2534	-163.5	34.2	21.872	0.032	--	--	--	--
2535	249	131	21.877	0.042	--	--	--	--
2536	-156.9	77.6	21.878	0.038	--	--	--	--
2537	-22.6	-219.1	21.88	0.032	--	--	--	--
2538	200.4	-260.5	21.881	0.047	--	--	--	--
2539	-144.8	-6	21.886	0.031	--	--	--	--
2540	254.2	141.6	21.887	0.04	--	--	--	--
2541	209.9	-271.8	21.887	0.049	--	--	--	--
2542	148.4	210.6	21.888	0.041	--	--	--	--
2543	-309.8	35.7	21.888	0.156	--	--	--	--
2544	-158	-266.2	21.889	0.033	--	--	--	--
2545	-18.1	-156.7	21.89	0.03	--	--	--	--
2546	-141.9	206.2	21.894	0.038	--	--	--	--
2547	-192.9	-90	21.902	0.043	--	--	--	--
2548	132.9	72.6	21.908	0.031	--	--	--	--
2549	-134	-29.2	21.908	0.03	--	--	--	--
2550	-54.3	-184.5	21.909	0.033	--	--	--	--
2551	-174.8	139.1	21.91	0.034	--	--	--	--
2552	-243.5	22.1	21.912	0.042	--	--	--	--
2553	142.1	-97.8	21.915	0.044	--	--	--	--
2554	-71.9	-100.1	21.915	0.037	--	--	--	--
2555	-84.9	81	21.915	0.036	--	--	--	--
2556	-119.3	68.9	21.916	0.03	--	--	--	--
2557	92.7	-154.4	21.917	0.042	--	--	--	--
2558	40.7	-74.5	21.917	0.038	--	--	--	--
2559	-117.2	97.4	21.92	0.037	--	--	--	--
2560	10.2	-178.1	21.922	0.033	--	--	--	--
2561	-102	279.8	21.922	0.021	--	--	--	--
2562	174.8	6.4	21.923	0.039	--	--	--	--
2563	56.3	-105.3	21.925	0.025	--	--	--	--
2564	144.3	-153.9	21.926	0.035	--	--	--	--
2565	133.9	4.4	21.926	0.032	--	--	--	--
2566	-43.7	123.4	21.926	0.032	--	--	--	--
2567	183	-10.6	21.93	0.043	--	--	--	--
2568	32.1	234.3	21.934	0.037	--	--	--	--
2569	253.5	158.5	21.935	0.039	--	--	--	--
2570	-95.2	129.8	21.936	0.033	--	--	--	--
2571	133	90.3	21.939	0.03	--	--	--	--
2572	107.6	50.1	21.94	0.032	--	--	--	--
2573	79.6	-201	21.941	0.039	--	--	--	--
2574	118.5	-103.5	21.944	0.037	--	--	--	--
2575	90.9	4.2	21.945	0.06	--	--	--	--
2576	0.2	-60.4	21.945	0.038	--	--	--	--
2577	16.3	42.6	21.947	0.034	--	--	--	--
2578	98.7	-263.1	21.948	0.032	--	--	--	--
2579	-19.8	106.9	21.948	0.03	--	--	--	--
2580	83.3	281.7	21.95	0.033	--	--	--	--
2581	-214.7	118.1	21.957	0.037	--	--	--	--
2582	225.9	-108.7	21.958	0.037	--	--	--	--
2583	209.2	253.7	21.958	0.037	--	--	--	--
2584	210.1	-294	21.959	0.064	--	--	--	--
2585	205.3	-110.7	21.962	0.046	--	--	--	--
2586	-28.9	133.6	21.972	0.038	--	--	--	--
2587	-146.5	143.4	21.973	0.03	--	--	--	--
2588	-47.6	-163.4	21.974	0.028	--	--	--	--
2589	-101.4	246.7	21.974	0.033	--	--	--	--
2590	-252.9	150.2	21.975	0.041	--	--	--	--
2591	-86.8	-98.6	21.978	0.041	--	--	--	--
2592	-169.6	-58.5	21.981	0.036	--	--	--	--
2593	-214.5	-234.9	21.981	0.057	--	--	--	--
2594	-41.7	-271.1	21.983	0.036	--	--	--	--
2595	40.1	-156.9	21.985	0.038	--	--	--	--
2596	-112.5	171.2	21.988	0.034	--	--	--	--
2597	-53.4	24.5	21.993	0.033	--	--	--	--
2598	-72.6	231.2	21.993	0.036	--	--	--	--
2599	-49.4	89.3	21.996	0.032	--	--	--	--
2600	-265.6	208.1	21.996	0.047	--	--	--	--
2601	163.4	147.2	21.997	0.04	--	--	--	--
2602	8.1	166.5	21.997	0.033	--	--	--	--
2603	-74	57.9	21.997	0.033	--	--	--	--
2604	102.1	106.6	21.998	0.035	--	--	--	--
2605	49.7	-197.1	21.998	0.031	--	--	--	--
2606	-7.1	254.2	21.998	0.033	--	--	--	--
2607	111.6	7.8	22.001	0.034	--	--	--	--
2608	57	-125	22.003	0.027	--	--	--	--
2609	-138.4	-215.3	22.003	0.036	--	--	--	--
2610	-206.5	-146.6	22.004	0.043	--	--	--	--
2611	-114	-275.4	22.006	0.047	--	--	--	--
2612	77.4	-237.5	22.014	0.052	--	--	--	--
2613	-212.4	-127.7	22.014	0.072	--	--	--	--
2614	112.5	-104.5	22.015	0.046	--	--	--	--
2615	72.4	-289.3	22.015	0.051	--	--	--	--
2616	44.3	239.4	22.015	0.03	--	--	--	--
2617	2.6	200.8	22.015	0.034	--	--	--	--
2618	-55.4	-78.4	22.017	0.033	--	--	--	--
2619	155.7	-93.4	22.024	0.032	--	--	--	--
2620	-83.6	-156.4	22.026	0.042	--	--	--	--
2621	85.8	-260.6	22.029	0.04	--	--	--	--
2622	-141.4	-243.6	22.031	0.045	--	--	--	--
2623	156.8	-194.3	22.036	0.041	--	--	--	--
2624	-35.6	-67.6	22.036	0.038	--	--	--	--
2625	-93.2	194.9	22.036	0.031	--	--	--	--
2626	0.5	-206.9	22.037	0.039	--	--	--	--
2627	154.1	-282.2	22.041	0.038	--	--	--	--
2628	149	-95.4	22.043	0.04	--	--	--	--
2629	53.4	-121.4	22.045	0.04	--	--	--	--
2630	183.9	-124.7	22.046	0.044	--	--	--	--
2631	-59.2	-283.7	22.046	0.047	--	--	--	--
2632	118.4	-214.6	22.047	0.044	--	--	--	--
2633	107.7	-291.5	22.047	0.043	--	--	--	--
2634	100	-12.3	22.047	0.051	--	--	--	--
2635	-23	-303.4	22.049	0.061	--	--	--	--
2636	-245.8	-70.8	22.049	0.038	--	--	--	--
2637	134.2	142.7	22.05	0.045	--	--	--	--
2638	-2	77.8	22.05	0.034	--	--	--	--
2639	-138.4	118.5	22.053	0.05	--	--	--	--
2640	-155.1	-254.1	22.055	0.04	--	--	--	--
2641	-215.9	40.8	22.058	0.029	--	--	--	--
2642	215.9	47.7	22.06	0.048	--	--	--	--
2643	197.6	-223.3	22.06	0.041	--	--	--	--
2644	140.7	104.8	22.067	0.046	--	--	--	--
2645	71.4	115.4	22.07	0.07	--	--	--	--
2646	-28.5	126.2	22.072	0.025	--	--	--	--
2647	257.2	45	22.076	0.055	--	--	--	--
2648	177.6	62.8	22.076	0.038	--	--	--	--
2649	70.1	79.1	22.076	0.071	--	--	--	--
2650	-47.3	-217.7	22.078	0.03	--	--	--	--
2651	147.9	-211.3	22.083	0.038	--	--	--	--
2652	-57.4	-15.3	22.086	0.034	--	--	--	--
2653	170.1	120.6	22.09	0.06	--	--	--	--
2654	267.8	-255.1	22.093	0.052	--	--	--	--
2655	-227.7	199.6	22.095	0.04	--	--	--	--
2656	107.5	-112.5	22.096	0.037	--	--	--	--
2657	-175.9	213.3	22.096	0.036	--	--	--	--
2658	261.6	-34.9	22.098	0.045	--	--	--	--
2659	48.7	-304.4	22.1	0.041	--	--	--	--
2660	-83.6	-92.5	22.1	0.036	--	--	--	--
2661	-244.4	242.8	22.102	0.037	--	--	--	--
2662	-5.8	-76.2	22.105	0.035	--	--	--	--
2663	-12.7	217.4	22.105	0.033	--	--	--	--
2664	-60.9	212.1	22.106	0.037	--	--	--	--
2665	39	-266.4	22.107	0.045	--	--	--	--
2666	-176.6	-103	22.109	0.04	--	--	--	--
2667	-195.7	62.8	22.109	0.048	--	--	--	--
2668	-92.7	-95.8	22.113	0.043	--	--	--	--
2669	-160.2	24.3	22.113	0.049	--	--	--	--
2670	50.9	-76.7	22.115	0.037	--	--	--	--
2671	-39.8	12.4	22.115	0.04	--	--	--	--
2672	-136.5	238.4	22.116	0.038	--	--	--	--
2673	1.1	-233.9	22.118	0.039	--	--	--	--
2674	-170.8	231.9	22.128	0.036	--	--	--	--
2675	106.4	-149.4	22.129	0.047	--	--	--	--
2676	77.2	-298.4	22.13	0.05	--	--	--	--
2677	216.8	262.8	22.134	0.04	--	--	--	--
2678	157.9	-253.2	22.134	0.052	--	--	--	--
2679	-119.1	-259.8	22.134	0.047	--	--	--	--
2680	-112.9	43.7	22.135	0.038	--	--	--	--
2681	123.8	179.7	22.136	0.043	--	--	--	--
2682	-141.9	-208	22.137	0.039	--	--	--	--
2683	-75.3	200.8	22.138	0.049	--	--	--	--
2684	-232.4	-204.3	22.139	0.054	--	--	--	--
2685	17.4	-48.4	22.141	0.034	--	--	--	--
2686	179.8	-191.7	22.143	0.044	--	--	--	--
2687	205.1	198.1	22.144	0.043	--	--	--	--
2688	-122.5	-250	22.146	0.052	--	--	--	--
2689	193.6	-260.7	22.15	0.053	--	--	--	--
2690	145.2	7.8	22.15	0.049	--	--	--	--
2691	-105.6	236.9	22.154	0.037	--	--	--	--
2692	-218.6	37.5	22.154	0.045	--	--	--	--
2693	81.6	281.4	22.156	0.04	--	--	--	--
2694	264.7	272.6	22.157	0.053	--	--	--	--
2695	-135.7	-270.7	22.159	0.062	--	--	--	--
2696	-76.7	51.4	22.16	0.039	--	--	--	--
2697	86.5	60	22.161	0.049	--	--	--	--
2698	-81.1	-34.3	22.161	0.042	--	--	--	--
2699	160.8	-90.4	22.173	0.041	--	--	--	--
2700	-233.7	-221.6	22.173	0.05	--	--	--	--
2701	215.2	-133.9	22.175	0.036	--	--	--	--
2702	-83.4	234.4	22.175	0.035	--	--	--	--
2703	-263.8	-24.9	22.177	0.038	--	--	--	--
2704	241.6	-19.7	22.178	0.042	--	--	--	--
2705	148.1	121.4	22.178	0.041	--	--	--	--
